CODE,BAR - CODE,,ID,CATEGORY,VARIETY,FABRIC,PRICE,IMAGE_SOURCE,
ZXQQPW2401190010134,sz2311081096168628,308,18513,Women Apparel,S,20%Polyester & 28%Polyamide & 52%Acrylic,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/13/72/1699867362296a0e4eec4b5492927bdc0fea4c924a_thumbnail_405x552.jpg,
ZXQQPW2401190010134,sz2310112065685007,430,18232,Women Apparel,L,100%Acrylic,"$ 83,000",,
ZXQQPW2401190010137,sz2311091217856888,339,18233,Women Apparel,M,60%Viscose & 40%Polyester,"$ 83,000",,
ZXQQPW2401190010137,sz2309084042011221,339,18234,Women Apparel,L,100%Polyester,"$ 83,000",,
ZXQQPW2401190010137,sz2309266661508749,366,18236,Women Apparel,XS,100%Acrylic,"$ 83,000",,
ZXQQPW2401190010141,sz2309226546653565,303,18237,Women Apparel,M,100%Polyester,"$ 83,000",,
ZXQQPW2401190010141,sz2312050002976227,648,18514,Women Apparel,S,100%Acrylic,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/12/10/79/17021941788139da94005d9ec09050abdbe5d704e7_thumbnail_405x552.jpg,
ZXQQPW2401190010141,sz2309281244536162,566,18515,Women Apparel,L,100%Acrylic,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/04/c1/16990783693907d7ae7d1ce23e5c966145dbe5da37_thumbnail_405x552.jpg,
ZXQQPW2401190010141,sz2309162620666952,599,18110,Women Apparel,XL,42%Acrylic & 28%Polyamide & 30%Polyester,"$ 83,000",,
ZXQQPW2401190010146,sz2305183125617188,279,18111,Women Apparel,S,28%Polyester & 23%Polyamide & 49%Viscose,"$ 83,000",,
ZXQQPW2401190010146,sz2309028122411181,308,18516,Women Apparel,S,28%Polyamide & 42%Acrylic & 30%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/11/47/169702262008a312d873e79acb81899d61d02b786d_thumbnail_405x552.jpg,
ZXQQPW2401190010148,sz2310065788501656,578,18405,Women Apparel,one-size,100%Polyester,"$ 109,000",,
ZXQQPW2401190010148,sz2311095977938673,351,18238,Women Apparel,M,40%Polyester & 60%Viscose,"$ 83,000",,
ZXQQPW2401190010148,sz2311096204762585,366,18239,Women Apparel,M,40%Polyester & 60%Viscose,"$ 83,000",,
ZXQQPW2401190010148,sz2309133222278684,410,18240,Women Apparel,M,100%Acrylic,"$ 83,000",,
ZXQQPW2401190010150,sz2308299992159561,391,18518,Women Apparel,XS,20%Polyester & 28%Polyamide & 52%Acrylic,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/08/31/fb/169347229101f531df89799188b7fe9b20008eddc3_thumbnail_405x552.jpg,
ZXQQPW2401190010151,sz2309122548789028,365,18112,Women Apparel,M,70%Viscose & 30%Polyester,"$ 83,000",,
ZXQQPW2401190010152,sz2310197773663767,460,18519,Women Apparel,S,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/04/4b/1699062510f034daec275a6667cc3d3f35445de474_thumbnail_405x552.jpg,
ZXQQPW2401190010152,sz2306237201274113,300,18520,Women Apparel,S,100%Acrylic,"$ 83,000",,
ZXQQPW2401190010152,sz2309283333883828,268,18241,Women Apparel,S,30%Polyester & 42%Acrylic & 28%Polyamide,"$ 83,000",,
ZXQQPW2401190010156,sz2306237201295884,357,18522,Women Apparel,S,100%Acrylic,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/26/42/169830552042f79495c83eae855b309a78f6db7c86_thumbnail_405x552.jpg,
ZXQQPW2401190010156,sz2306192551814911,393,18113,Women Apparel,S,100%Polyester,"$ 83,000",,
ZXQQPW2401190010156,sz2308088780478859,493,18523,Women Apparel,S,30%Polyamide & 70%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/09/20/4e/16952010969b70b97cf83b150f94e9346f671a470d_thumbnail_405x552.jpg,
ZXQQPW2401190010157,sz2306213433438333,445,18242,Women Apparel,one-size,100%Acrylic,"$ 83,000",,
ZXQQPW2401190010157,sz2311162422165686,536,18524,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/20/21/17004442139f8893311eb5e63ec70e50146e3878f0_thumbnail_405x552.jpg,
ZXQQPW2401190010159,sz2310141644680666,211,18245,Women Apparel,XS,20%Polyamide & 26%Acrylic & 24%Viscose & 30%Polyester,"$ 83,000",,
ZXQQPW2401190010159,sz2309062022229651,411,18246,Women Apparel,M,100%Acrylic,"$ 83,000",,
ZXQQPW2401190010163,sz2306019521139251,422,18329,Women Apparel,S,100%Acrylic,"$ 83,000",,
ZXQQPW2401190010163,sz2308239791174463,905,18406,Women Apparel,one-size,100%Acrylic,"$ 109,000",,
ZXQQPW2401190010163,sz2310161097116335,558,18525,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/31/6f/1698733056a3a92fe1148f880f42811dc67e5bb992_thumbnail_405x552.jpg,
ZXQQPW2401190010163,sz2306284534535449,136,18247,Women Apparel,S,100%Acrylic,"$ 93,000",,
ZXQQPW2401190010166,sz2311237784977622,574,18526,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/12/11/29/1702296629a70a7d7cb3c01b2231ed232f463f934a_thumbnail_405x552.jpg,
ZXQQPW2401190010166,sz2309052205933380,176,18249,Women Apparel,one-size,100%Acrylic,"$ 83,000",,
ZXQQPW2401190010166,sz2307271756418493,250,18250,Women Apparel,one-size,100%Acrylic,"$ 83,000",,
ZXQQPW2401190010166,sz2310105093088592,575,18527,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/14/55/1697261351582e4a75aecf76570313db652138a359_thumbnail_405x552.jpg,
ZXQQPW2401190010167,sz2305261101641454,346,18330,Women Apparel,M,100%Polyester,"$ 83,000",,
ZXQQPW2401190010167,sz2311010583875057,408,18528,Women Apparel,XS,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/09/c0/16994991448ada3323193e1db3e0c20f5e0b8e794b_thumbnail_405x552.jpg,
ZXQQPW2401190010167,sz2307272293912666,454,18116,Women Apparel,one-size,100%Acrylic,"$ 83,000",,
ZXQQPW2401190010169,sz2309222373966688,444,18252,Women Apparel,S,65%Acrylic & 35%Polyester,"$ 83,000",,
ZXQQPW2401190010170,sz2311038570600387,637,18531,Women Apparel,L,18%Polyamide & 27%Polyester & 55%Viscose,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/17/7c/1700214789c4cf86f4e8e28114893ca9739957bd06_thumbnail_405x552.jpg,
ZXQQPW2401190010170,sz2310318522324952,558,18407,Women Apparel,S,100%Acrylic,EXISTE,,
ZXQQPW2401190010170,sz2310105093088592,590,18537,Women Apparel,XL,100%Polyester,"$ 83,000",,
ZXQQPW2401190010171,sz2310255349797399,247,18253,Women Apparel,M,28%Polyamide & 20%Polyester & 52%Viscose,"$ 83,000",,
ZXQQPW2401190010173,sz2311131415141383,346,18534,Women Apparel,S,100%Acrylic,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/28/c1/17011361729081b6f556ae97df6695481f5bec3dd8_thumbnail_405x552.jpg,
ZXQQPW2401190010173,sw2208233253347954,224,18254,Women Apparel,L,5%Elastane & 85%Cotton & 10%Polyester,"$ 83,000",,
ZXQQPW2401190010175,sz2310192520194838,457,18256,Women Apparel,L,3%Elastane & 47%Polyamide & 50%Polyester,"$ 83,000",,
ZXQQPW2401190010175,sz2309280952293929,215,18118,Women Apparel,S,100%Acrylic,"$ 83,000",,
ZXQQPW2401190010175,sz2309185077591050,170,18257,Women Apparel,L,35%Polyester & 65%Acrylic,"$ 83,000",,
ZXQQPW2401190010175,sz2308151101700616,310,18259,Women Apparel,L,100%Acrylic,EXISTE,,
ZXQQPW2401190010176,sz2309291442100233,404,18535,Women Apparel,one-size,100%Acrylic,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/19/e0/16976655282d4c4b11319f7559865893fd27fbcae9_thumbnail_405x552.jpg,
ZXQQPW2401190010176,sz2308207296835181,278,18262,Women Apparel,S,40%Polyester & 60%Polyamide,"$ 93,000",,
ZXQQPW2401190010178,sz2309205889221525,578,18119,Women Apparel,L,100%Polyester,"$ 83,000",,
ZXQQPW2401190010184,sz2310131043297392,381,18536,Women Apparel,XS,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/19/2d/1697706178d8c8e107849165eefae60526cfeb9bb4_thumbnail_405x552.jpg,
ZXQQPW2401190010184,sz2309202312985421,271,18263,Women Apparel,L,100%Acrylic,"$ 83,000",,
ZXQQPW2401190010184,sz2308209351514533,156,18331,Women Apparel,M,100%Polyester,"$ 83,000",,
ZXQQPW2401190010184,sz2310120915112877,181,18264,Women Apparel,one-size,100%Polyester,"$ 83,000",,
ZXQQPW2401190010192,sz2311113885953150,409,18265,Women Apparel,S,28%Polyester & 50%Viscose & 22%Polyamide,"$ 83,000",,
ZXQQPW2401190010192,sz2310105093088592,540,18537,Women Apparel,M,100%Polyester,"$ 83,000",,
ZXQQPW2401190010192,sz2309150363900108,566,18266,Women Apparel,one-size,100%Acrylic,"$ 83,000",,
ZXQQPW2401190010192,sz2309070943762222,542,18267,Women Apparel,M,100%Acrylic,"$ 83,000",,
ZXQQPW2401190010194,sz2307133093374613,429,18269,Women Apparel,one-size,55%Acrylic & 45%Polyester,"$ 83,000",,
ZXQQPW2401190010194,sz2308084849260403,708,18538,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/09/07/a4/1694098696d4bc14aa45565a0a26a70567a80cc021_thumbnail_405x552.jpg,
ZXQQPW2401190010194,sz2308053373043515,649,18539,Women Apparel,S,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/08/29/50/1693294004e58839f64119ee840714cdc8f842fc82_thumbnail_405x552.jpg,
ZXQQPW2401190010195,sz2308291594163634,327,18271,Women Apparel,M,100%Polyester,"$ 83,000",,
ZXQQPW2401190010198,sz2310258329169682,527,18273,Women Apparel,M,24%Viscose & 20%Polyamide & 26%Acrylic & 30%Polyester,"$ 83,000",,
ZXQQPW2401190010255,sz2308243811706937,435,18541,Women Apparel,S,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/09/19/67/1695109770f0dc7718e2208893dca2eada9d3fcc63_thumbnail_405x552.jpg,
ZXQQPW2401190010255,sz2311102377561925,209,18274,Women Apparel,S,30%Polyester & 70%Viscose,"$ 83,000",,
ZXQQPW2401190010255,sz2308204352640085,342,18121,Women Apparel,M,100%Polyester,"$ 83,000",,
ZXQQPW2401190010260,sz2311299954333884,580,18542,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/12/02/c3/1701507166c4c2576c7519dbb56f3ac5ec60f6fee3_thumbnail_405x552.jpg,
ZXQQPW2401190010260,sw2209230709360621,603,18543,Women Apparel,XS,100%Acrylic,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2022/10/20/1666242335e617132c3302c552a989ecb38ac9e7ab_thumbnail_405x552.jpg,
ZXQQPW2401190010270,sz2310104955362320,131,18277,Women Apparel,one-size,100%Acrylic,"$ 83,000",,
ZXQQPW2401190010270,sz2309148801179055,214,18278,Women Apparel,M,100%Acrylic,"$ 83,000",,
ZXQQPW2401190010270,sz2310317512372672,414,18544,Women Apparel,M,30%Polyester & 28%Polyamide & 42%Acrylic,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/16/2b/170011461826394621772f5f8d45c6ebcf95040794_thumbnail_405x552.jpg,
ZXQQPW2401190010278,sz2311132433543543,468,18545,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/17/e3/17002226277e0a8c94de09ec3757341adf981de9f6_thumbnail_405x552.jpg,
ZXQQPW2401190010278,sz2309132733373708,295,18279,Women Apparel,L,71%Acrylic & 22%Polyester & 7%Polyamide,"$ 83,000",,
ZXQQPW2401190010284,sz2310135639582289,474,18280,Women Apparel,S,100%Polyester,"$ 83,000",,
ZXQQPW2401190010284,sz2311247116268748,277,18281,Women Apparel,S,14%Polyamide & 3%Elastane & 57%Polyester & 26%Acrylic,"$ 83,000",,
ZXQQPW2401190010284,sz2311206670066056,635,18546,Women Apparel,S,100%Acrylic,"$ 83,000",,
ZXQQPW2401190010284,sz2308263123333357,249,18282,Women Apparel,S,40%Polyester & 60%Cotton,"$ 83,000",,
ZXQQPW2401190010284,sz2311157332222292,569,18548,Women Apparel,M,100%Acrylic,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/23/d7/1700704877950bac28abdefebb8aff1ea0815f5820_thumbnail_405x552.jpg,
ZXQQPW2401190010292,sz2309066274116396,541,18549,Women Apparel,M,20%Polyester & 52%Acrylic & 28%Polyamide,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/16/83/169744687161b55be7555861dccee0a345a5f57054_thumbnail_405x552.jpg,
ZXQQPW2401210010659,sz2309200161206210,320,18411,Women Apparel,one-size,70%Acrylic & 30%Wool,"$ 109,000",,
ZXQQPW2401210010659,sz2311085426071460,356,18283,Women Apparel,XL,100%Polyester,"$ 83,000",,
ZXQQPW2401210010659,sz2309198550852621,420,18284,Women Apparel,M,42%Acrylic & 28%Polyamide & 30%Polyester,"$ 83,000",,
ZXQQPW2401210010663,sz2309229974881451,585,18550,Women Apparel,S,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/04/fb/1696397101dcd8ceb34fc0af19983e4f286938bf70_thumbnail_405x552.jpg,
ZXQQPW2401210010663,sz2309120292780322,439,18286,Women Apparel,L,100%Polyester,"$ 83,000",,
ZXQQPW2401210010663,sz2307217781754335,304,18288,Women Apparel,one-size,100%Acrylic,"$ 83,000",,
ZXQQPW2401210010663,sz2307182509276553,426,18551,Women Apparel,M,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/11/4f/16996938300d139903430aeb637784a40087305d25_thumbnail_405x552.jpg,
ZXQQPW2401210010663,sz2310274244140222,500,18412,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/06/c8/1699263122951d1f7028259a6ee7be68f183a4b7d5_thumbnail_405x552.jpg,
ZXQQPW2401210010668,sw2109161772199755,1078,18413,Women Apparel,XL,20%Polyester & 70%Viscose & 10%Polyamide,"$ 109,000",,
ZXQQPW2401210010668,sz2309281244536162,521,18552,Women Apparel,M,100%Acrylic,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/04/c1/16990783693907d7ae7d1ce23e5c966145dbe5da37_thumbnail_405x552.jpg,
ZXQQPW2401210010668,sz2305053862174441,417,18553,Women Apparel,L,100%Acrylic,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/07/05/16885218794da3a786be8b95f08ab8b179f5fbce94_thumbnail_405x552.jpg,
ZXQQPW2401210010674,sz2310239582945242,570,18554,Women Apparel,XXL,100%Acrylic,"$ 109,000",,
ZXQQPW2401210010674,sz2309252133582677,512,18555,Women Apparel,M,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/06/19/16965584975609e582baf03378f4c3a71b5201e701_thumbnail_405x552.jpg,
ZXQQPW2401220010041,sz2304285089729299,197,18289,Women Apparel,S,23%Polyamide & 49%Viscose & 28%Polyester,"$ 83,000",,
ZXQQPW2401220010043,sz2311214406586118,328,18291,Women Apparel,S,35%Acrylic & 65%Polyamide,"$ 83,000",,
ZXQQPW2401220010043,sz2307183795471317,705,18414,Women Apparel,M,75%Cotton & 25%Acrylic,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/27/3d/1701067069ae543a387c8cdbd0125c5f9a28c97390_thumbnail_405x552.jpg,
ZXQQPW2401220010043,sz2310068438252172,359,18292,Women Apparel,M,100%Acrylic,"$ 83,000",,
ZXQQPW2401220010043,sz2307042998339899,609,18556,Women Apparel,M,27%Polyester & 55%Viscose & 18%Polyamide,REVISAR,,
ZXQQPW2401220010043,sz2310169551611466,574,18557,Women Apparel,L,100%Polyester,REVISAR,,
ZXQQPW2401220010043,sz2307216536377171,672,18127,Women Apparel,S,100%Acrylic,"$ 83,000",,
ZXQQPW2401220010045,sw2108301831275150,358,18295,Women Apparel,L,100%Acrylic,"$ 83,000",,
ZXQQPW2401220010046,sz2310268730849776,413,18558,Women Apparel,S,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/11/3f/16996839068c74786bb6cd0de2f73053a3f6e493c3_thumbnail_405x552.jpg,
ZXQQPW2401220010046,sz2308106554553311,450,18415,Women Apparel,one-size,100%Acrylic,"$ 109,000",,
ZXQQPW2401220010046,sz2311078684752993,230,18296,Women Apparel,S,100%Polyester,"$ 83,000",,
ZXQQPW2401220010047,sz2307054840821642,304,18129,Women Apparel,XS,100%Acrylic,"$ 83,000",,
ZXQQPW2401220010047,sz2307207716738482,200,18298,Women Apparel,one-size,100%Acrylic,"$ 83,000",,
ZXQQPW2401220010048,sz2304267875370088,294,18299,Women Apparel,L,100%Polyester,"$ 83,000",,
ZXQQPW2401220010048,sw2205233226668313,234,18300,Women Apparel,one-size,100%Polyester,"$ 83,000",,
ZXQQPW2401220010048,sz2307205840377411,320,18301,Women Apparel,S,100%Acrylic,"$ 83,000",,
ZXQQPW2401220010048,sz2310171549815583,345,18302,Women Apparel,L,100%Polyester,"$ 83,000",,
ZXQQPW2401220010048,sz2306268909550579,218,18303,Women Apparel,S,60%Polyester & 40%Acrylic,"$ 83,000",,
ZXQQPW2401220010049,sz2308031565592787,300,18559,Women Apparel,S,20%Polyester & 80%Acrylic,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/27/1a/169840800163b5ecec8f07f6b394192a43bad667eb_thumbnail_405x552.jpg,
ZXQQPW2401220010053,sz2309262996997764,462,18560,Women Apparel,XL,100%Acrylic,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/02/26/1698894255b3f4615a1922d2a9f6ffc7bbdd30fda7_thumbnail_405x552.jpg,
ZXQQPW2401220010053,sz2309262996997764,431,18561,Women Apparel,L,100%Acrylic,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/02/26/1698894255b3f4615a1922d2a9f6ffc7bbdd30fda7_thumbnail_405x552.jpg,
ZXQQPW2401220010074,sz2309074158721593,443,18304,Women Apparel,XL,100%Acrylic,"$ 83,000",,
ZXQQPW2401220010074,sz2311061713625349,399,18562,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/15/fb/170003787602aec232754c73d6fa3923dee86600a5_thumbnail_405x552.jpg,
ZXQQPW2401220010082,sz2310034848427044,366,18306,Women Apparel,L,100%Acrylic,"$ 83,000",,
ZXQQPW2401220010084,sw2207117812904125,389,18130,Women Apparel,S,100%Polyester,"$ 83,000",,
ZXQQPW2401220010084,sz2310062802015227,589,18417,Women Apparel,one-size,100%Polyester,"$ 83,000",,
ZXQQPW2401220010084,sz2310098409255935,263,18131,Women Apparel,S,100%Polyester,"$ 83,000",,
ZXQQPW2401220010085,sz2309286665199984,893,18563,Women Apparel,XL,21%Polyester & 52%Acrylic & 27%Polyamide,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/10/a9/1696910008022925eeebb540e5bfcb52a4c7f73593_thumbnail_405x552.jpg,
ZXQQPW2401220010085,sz2306270180063611,283,18333,Women Apparel,S,45%Acrylic & 35%Polyester & 20%Polyamide,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/08/03/d3/1691049764c014c04de5f318ad74f48511089e23a6_thumbnail_405x552.jpg,
ZXQQPW2401220010085,sz2310164970990747,540,18418,Women Apparel,M,100%Polyester,"$ 83,000",,
ZXQQPW2401220010087,sz2308030250357397,400,18310,Women Apparel,L,100%Acrylic,"$ 83,000",,
ZXQQPW2401220010087,sw2210117768796291,472,18565,Women Apparel,S,100%Acrylic,"$ 83,000",,
ZXQQPW2401220010088,sz2308171231147615,331,18566,Women Apparel,M,65%Acrylic & 35%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/05/69/1696510578ea55beb1084a2cb2b51ced329e9aa0a9_thumbnail_405x552.jpg,
ZXQQPW2401220010088,sz2307291141261659,384,18313,Women Apparel,M,100%Polyester,"$ 83,000",,
ZXQQPW2401220010088,sz2309053531275565,536,18567,Women Apparel,M,100%Acrylic,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2024/01/22/d8/17059181145f85bb184eaf22663f78fc4195cb3407_thumbnail_405x552.jpg,
ZXQQPW2401220010090,sz2310188393752730,340,18568,Women Apparel,S,100%Acrylic,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/15/9b/170003291893669024916e5fc5a9e959a7a45879f3_thumbnail_405x552.jpg,
ZXQQPW2401220010090,sz2309043559118957,540,18569,Women Apparel,XL,49%Viscose & 23%Polyamide & 28%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/11/21/1696992297922fb4c1e0eb0a7b9228af9be4bbfe01_thumbnail_405x552.jpg,
ZXQQPW2401220010090,sz2310013026363253,575,18133,Women Apparel,XL,16%Acrylic & 1%Elastane & 48%Polyamide & 6%Wool & 29%Polyester,"$ 83,000",,
ZXQQPW2401220010090,sz2308172721399195,336,18314,Women Apparel,one-size,30%Cotton & 70%Acrylic,"$ 83,000",,
ZXQQPW2401220010093,sw2209096853598518,575,18419,Women Apparel,one-size,100%Acrylic,"$ 83,000",,
ZXQQPW2401220010093,sz2308316896241417,335,18316,Women Apparel,L,100%Acrylic,"$ 83,000",,
ZXQQPW2401220010095,sz2310247772808525,420,18318,Women Apparel,XL,100%Polyester,EXISTE,,
ZXQQPW2401220010095,sz2305176257650627,116,18319,Women Apparel,L,38%Polyamide & 53%Acrylic & 9%Wool,"$ 83,000",,
ZXQQPW2401220010097,sz2309064934992040,331,18320,Women Apparel,L,7%Acrylic & 5%Polyamide & 88%Polyester,"$ 83,000",,
ZXQQPW2401220010097,sz2310205111537770,740,18135,Women Apparel,S,49%Viscose & 23%Polyamide & 28%Polyester,"$ 83,000",,
ZXQQPW2401220010097,sz2310200094483903,216,18321,Women Apparel,L,28%Polyester & 22%Polyamide & 50%Viscose,"$ 83,000",,
ZXQQPW2401220010097,sz2305251313198160,232,18136,Women Apparel,M,26%Polyamide & 30%Polyester & 44%Acrylic,"$ 83,000",,
ZXQQPW2401220010097,sz2305191883393332,304,18323,Women Apparel,M,50%Viscose & 28%Polyester & 22%Polyamide,"$ 83,000",,
ZXQQPW2401220010097,rz2310204095229666,361,18324,Women Apparel,L,100%Acrylic,"$ 83,000",,
ZXQQPW2401220010099,sz2309095359554572,854,18420,Women Apparel,one-size,100%Acrylic,"$ 109,000",,
ZXQQPW2401220010099,sz2311201828127717,257,18325,Women Apparel,M,100%Acrylic,"$ 83,000",,
ZXQQPW2401220010099,sz2310234285133248,268,18326,Women Apparel,XL,25%Acrylic & 6%Wool & 18.9%Polyamide & 50.1%Polyester,"$ 83,000",,
ZXQQPW2401220010102,sz2307222721691133,623,18570,Women Apparel,XL,16%Viscose & 72%Polyester & 12%Polyamide,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/09/03/e0/1693706493c230d0486559bbee55ee8065c55b239e_thumbnail_405x552.jpg,
ZXQQPW2401220010102,sz2310077233198438,442,18571,Women Apparel,S,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/14/45/1697284478a3054d8cde5f97c26b5667a937d5e5d7_thumbnail_405x552.jpg,
ZXQQPW2401220010102,sz2308297716382142,606,18572,Women Apparel,M,100%Acrylic,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2024/01/22/e2/170591463206fc239b5130897f3bec12ddc0fd47d5_thumbnail_405x552.jpg,
ZXQQPW2401220010102,sz2310232840068062,580,18327,Women Apparel,one-size,100%Acrylic,"$ 83,000",,
ZXQQPW2401220010102,sz2308045923255808,270,18328,Women Apparel,S,100%Acrylic,"$ 83,000",,
ZXQQPW2401170010049,sz2310116151474716,574,181101,Women Apparel,0XL,100%Polyester,"$ 83,000",,
ZXQQPW2401170010052,sz2306075319171671,368,181102,Women Apparel,2XL,100%Polyester,"$ 83,000",,
ZXQQPW2401170010054,sz2310268121111199,282,181103,Women Apparel,0XL,100%Polyester,"$ 83,000",,
ZXQQPW2401170010106,sz2306127112403601,248,181104,Women Apparel,0XL,100%Polyester,"$ 83,000",,
